file,side,section_idx,ellipse_fitted,ellipse_area,ellipse_aspect_ratio,major_axis_length,minor_axis_length,polygon_area,pca_aspect_ratio
Ac_DA_2_6a,single_a,9,True,151.83927730501134,0.750972447643566,6.024612650788827,8.022415029596782,149.18137527084264,0.72021101319339
Ac_DA_2_6a,single_a,11,True,161.20990568973113,0.8045479503977293,6.425351517724817,7.986287845924455,158.09937036333773,0.7388340120673871
Ac_DA_2_6a,single_a,13,True,166.27146883244825,1.2178317367162297,8.02837359915745,6.592350451307185,164.22471571374217,1.3013165731000316
Ac_DA_2_6a,single_a,15,True,161.12188410330498,1.3209720445820865,8.230934448009151,6.230967931356304,159.94090753117166,1.369258572278883
Ac_DA_2_6a,single_a,17,True,150.5033755169314,1.4766861868957548,8.41089652527486,5.695791428073146,150.0113822466359,1.3965713464368976
Ac_DA_2_6a,single_a,19,True,145.00845714879662,1.4821295393673297,8.271129318711644,5.580571130268617,142.21418237200368,1.3583974342990153
Ac_DA_2_6a,single_a,21,True,139.0399649760379,1.5564563392565525,8.299718444208096,5.332445398482871,136.66499776663215,1.4823936779605085
Ac_DA_2_6a,single_a,23,True,134.64179344375856,1.6047567869986685,8.29315186203868,5.167855920116798,131.85016256309999,1.51297269084339
Ac_DA_2_6a,single_a,25,True,135.3597880295571,1.6555377183883526,8.445773618297945,5.101528962154853,133.16262972848656,1.5323402888476154
Ac_DA_2_6a,single_a,27,True,131.47716880268408,1.6928838803790514,8.417125842165612,4.972063317349885,128.57564101360663,1.4957331898273374
Ac_DA_2_6a,single_a,29,True,125.11568652207731,1.6169802228053027,8.024783036301297,4.962820771165081,123.77322827394326,1.505481522517763
Ac_DA_2_6a,single_a,31,True,121.95081521784451,1.514327323016715,7.667032368758136,5.062995464867214,119.1191622792127,1.4360143808159063
Ac_DA_2_6a,single_a,33,True,127.720996949064,1.3573784255974524,7.428595051089515,5.472751674110193,125.46816110354385,1.2954341691516782
Ac_DA_2_6a,single_a,35,True,125.3571649049437,1.1242991506241489,6.697929711133573,5.957426639889617,124.08747352587848,1.1227167635491049
Ac_DA_2_6a,single_a,37,True,122.28231854929089,1.1259449125170193,6.620113988899335,5.87960735494621,120.85100803112053,1.063922320657268
Ac_DA_2_6a,single_a,39,True,122.93125121434998,0.8032306570795246,5.606300244269172,6.9796890779208836,121.79713307342163,0.8596129773046356
Ac_DA_2_6a,single_a,41,True,123.49505751109939,0.7207259548155159,5.3227360829546795,7.385242681203481,122.06667197545735,0.8028600247324202
Ac_DA_2_6a,single_a,44,True,118.37914579854649,0.6494633210683077,4.946978001001082,7.617024457768849,116.86294832301972,0.7541330388078573
Ac_DA_2_6a,single_b,5,True,106.411636008726,0.6618780125398375,4.734875901239135,7.1536987353151416,104.45355110043576,0.6958799591925727
Ac_DA_2_6a,single_b,7,True,112.8845580860582,0.7189877138925882,5.082800533519565,7.069384407142874,110.7224537515763,0.7605995287914403
Ac_DA_2_6a,single_b,9,True,120.83514126624452,0.7930121684286049,5.522829251827164,6.964368860532039,119.30091936935307,0.8336850358756015
Ac_DA_2_6a,single_b,11,True,132.34724299787734,0.8849683341615896,6.105853481000524,6.899516338949178,130.61003685643192,0.8907345977139546
Ac_DA_2_6a,single_b,13,True,144.74750475368887,1.087431012295285,7.078340719376389,6.509231978252897,142.9434827806898,1.0662783763590538
Ac_DA_2_6a,single_b,15,True,145.7504117486151,1.2909281952522886,7.738931489538032,5.994858209774865,144.21001894806483,1.170700379557154
Ac_DA_2_6a,single_b,17,True,141.09611355949954,1.4812807449837508,8.15645187581938,5.506351110983255,139.9402700344105,1.3106297946408407
Ac_DA_2_6a,single_b,19,True,139.85637173286614,1.5056506396291371,8.18706613744736,5.437560295835924,138.14950136934186,1.4128111078062067
Ac_DA_2_6a,single_b,21,True,139.1559665872672,1.5233901964826406,8.214508021212474,5.392254748769535,135.32446425378862,1.476146039468891
Ac_DA_2_6a,single_b,23,True,137.05243949288058,1.57275058608978,8.28320436753282,5.266699272468099,132.67575621540243,1.572964083595743
Ac_DA_2_6a,single_b,25,True,136.93961616626572,1.6048044634844052,8.363742983785112,5.211689756660742,132.22081708368552,1.5669040222159945
Ac_DA_2_6a,single_b,27,True,136.63653263546914,1.5809341204116842,8.292115950337381,5.245073683511914,133.09012556744713,1.516841881580321
Ac_DA_2_6a,single_b,29,True,144.10114016548422,1.496154709422678,8.28413226329244,5.536948960638598,141.31531534826797,1.4287961908858342
Ac_DA_2_6a,single_b,31,True,150.2143129525551,1.4146920655633746,8.224541198307714,5.813661784433946,149.25984416920545,1.329191159439178
Ac_DA_2_6a,single_b,33,True,151.88389526670596,1.2783800413664235,7.861599543106278,6.149657604716077,151.08759910595217,1.1821962429367774
Ac_DA_2_6a,single_b,35,True,150.6365516152079,1.1926224852546392,7.562088276453312,6.340722542086497,150.17856123168474,1.0619225305864668
Ac_DA_2_6a,single_b,37,True,149.57955698122848,0.8847314538573166,6.490332087956723,7.335934604404197,149.81118386293454,0.9280744835874896
Ac_DA_2_6a,single_b,39,True,150.77960473775116,0.8438869948249603,6.364122211583883,7.54143890190408,150.64919782207872,0.8966154516427635
Ac_DA_2_6a,single_b,41,True,151.3761171784247,0.8349511507229472,6.342847620537033,7.596669116564534,150.62670361198593,0.8500469120080452
