Mesh ID,Cross-section type,Pressure,Cross section,Aspect Ratio
2_7,oval,0.1,"[[-2.95267e+00 -6.74398e-06]
 [-2.95583e+00  1.71132e-01]
 [-2.96532e+00  3.42164e-01]
 ...
 [-2.98118e+00 -5.13154e-01]
 [-2.96535e+00 -3.42333e-01]
 [-2.95584e+00 -1.71301e-01]]",1.1258915281697066
2_7,circular,0.3,"[[-2.67996e+00 -4.78223e-06]
 [-2.68336e+00  2.30807e-01]
 [-2.69359e+00  4.61415e-01]
 ...
 [-2.71063e+00 -6.91611e-01]
 [-2.69360e+00 -4.61414e-01]
 [-2.68338e+00 -2.30807e-01]]",0.9685801525070334
3_6,oval,2.0,"[[-2.41293e+00 -4.67342e-04]
 [-2.41633e+00  2.46657e-01]
 [-2.42655e+00  4.93722e-01]
 ...
 [-2.44361e+00 -7.41605e-01]
 [-2.42655e+00 -4.94664e-01]
 [-2.41632e+00 -2.47600e-01]]",0.989776373278095
1_3,circular,0.3,"[[-3.13671e+00 -6.50766e-07]
 [-3.14051e+00  2.59792e-01]
 [-3.15190e+00  5.19353e-01]
 ...
 [-3.17087e+00 -7.78449e-01]
 [-3.15190e+00 -5.19353e-01]
 [-3.14051e+00 -2.59793e-01]]",0.9702210624013112
1_5,oval,1.8,"[[-3.33897e+00  6.52293e-05]
 [-3.34230e+00  2.22654e-01]
 [-3.35231e+00  4.45269e-01]
 ...
 [-3.36901e+00 -6.67795e-01]
 [-3.35231e+00 -4.45129e-01]
 [-3.34230e+00 -2.22514e-01]]",1.0337576032748568
1_3,circular,0.7,"[[-3.03250e+00  1.27214e-06]
 [-3.03635e+00  2.70643e-01]
 [-3.04790e+00  5.41044e-01]
 ...
 [-3.06715e+00 -8.10960e-01]
 [-3.04790e+00 -5.41043e-01]
 [-3.03635e+00 -2.70642e-01]]",0.9575735719754264
2_7,circular,0.7,"[[-2.57466e+00 -2.53419e-06]
 [-2.57813e+00  2.38131e-01]
 [-2.58857e+00  4.76052e-01]
 ...
 [-2.60595e+00 -7.13548e-01]
 [-2.58857e+00 -4.76052e-01]
 [-2.57813e+00 -2.38131e-01]]",0.9646243109187311
3_6,oval,0.6,"[[-2.68183e+00 -4.56679e-04]
 [-2.68502e+00  2.22352e-01]
 [-2.69463e+00  4.45102e-01]
 ...
 [-2.71067e+00 -6.68662e-01]
 [-2.69463e+00 -4.46030e-01]
 [-2.68501e+00 -2.23280e-01]]",1.0241019648740854
2_7,oval,0.5,"[[-3.09164e+00  2.37351e-05]
 [-3.09440e+00  1.75883e-01]
 [-3.10268e+00  3.51701e-01]
 ...
 [-3.11649e+00 -5.27389e-01]
 [-3.10268e+00 -3.51656e-01]
 [-3.09440e+00 -1.75838e-01]]",1.0636836529795881
1_2,oval,1.8,"[[-3.12603e+00  9.78631e-05]
 [-3.12903e+00  1.98463e-01]
 [-3.13805e+00  3.96895e-01]
 ...
 [-3.15317e+00 -5.95252e-01]
 [-3.13809e+00 -3.96690e-01]
 [-3.12905e+00 -1.98259e-01]]",1.0465016118038701
1_6,oval,1.0,"[[-3.32978e+00 -3.51694e-05]
 [-3.33247e+00  1.84773e-01]
 [-3.34054e+00  3.69620e-01]
 ...
 [-3.35400e+00 -5.54604e-01]
 [-3.34053e+00 -3.69680e-01]
 [-3.33246e+00 -1.84833e-01]]",1.0413713527530482
1_6,circular,1.1,"[[-2.52462e+00 -9.00004e-06]
 [-2.52860e+00  2.72525e-01]
 [-2.54056e+00  5.44808e-01]
 ...
 [-2.56048e+00 -8.16600e-01]
 [-2.54056e+00 -5.44818e-01]
 [-2.52860e+00 -2.72535e-01]]",0.9631451455294402
1_8,circular,0.4,"[[-3.73183e+00 -2.51004e-06]
 [-3.73544e+00  2.45417e-01]
 [-3.74624e+00  4.90615e-01]
 ...
 [-3.76425e+00 -7.35374e-01]
 [-3.74624e+00 -4.90616e-01]
 [-3.73544e+00 -2.45418e-01]]",0.9690408024026169
3_4,circular,0.3,"[[-1.85482e+00 -7.04986e-04]
 [-1.85846e+00  2.67125e-01]
 [-1.86940e+00  5.34740e-01]
 ...
 [-1.88764e+00 -8.03328e-01]
 [-1.86942e+00 -5.36145e-01]
 [-1.85848e+00 -2.68530e-01]]",0.9567853676362765
2_1,oval,0.2,"[[-4.70898e+00  2.67172e-04]
 [-4.71204e+00  1.56041e-01]
 [-4.72124e+00  3.11717e-01]
 ...
 [-4.73641e+00 -4.66787e-01]
 [-4.72109e+00 -3.11309e-01]
 [-4.71189e+00 -1.55635e-01]]",1.1860001662232527
3_4,oval,0.9,"[[-1.82523e+00 -2.42638e-04]
 [-1.82884e+00  2.60284e-01]
 [-1.83965e+00  5.20628e-01]
 ...
 [-1.85764e+00 -7.81083e-01]
 [-1.83961e+00 -5.21105e-01]
 [-1.82879e+00 -2.60761e-01]]",0.9757414980938406
2_3,circular,0.3,"[[-4.30793e+00 -2.22376e-06]
 [-4.31140e+00  2.33692e-01]
 [-4.32180e+00  4.67174e-01]
 ...
 [-4.33913e+00 -7.00230e-01]
 [-4.32180e+00 -4.67174e-01]
 [-4.31140e+00 -2.33693e-01]]",0.9738939237761208
2_1,oval,2.0,"[[-4.80328e+00  1.47318e-04]
 [-4.80597e+00  1.76497e-01]
 [-4.81405e+00  3.52835e-01]
 ...
 [-4.82755e+00 -5.28851e-01]
 [-4.81406e+00 -3.52537e-01]
 [-4.80598e+00 -1.76200e-01]]",1.032711149720278
1_4,circular,0.9,"[[-2.52472e+00  2.63142e-08]
 [-2.52841e+00  2.52699e-01]
 [-2.53947e+00  5.05167e-01]
 ...
 [-2.55790e+00 -7.57174e-01]
 [-2.53947e+00 -5.05167e-01]
 [-2.52841e+00 -2.52699e-01]]",0.962190252693604
1_2,circular,1.5,"[[-2.42244e+00  9.18845e-07]
 [-2.42676e+00  3.02249e-01]
 [-2.43972e+00  6.04209e-01]
 ...
 [-2.46132e+00 -9.05596e-01]
 [-2.43972e+00 -6.04212e-01]
 [-2.42676e+00 -3.02252e-01]]",0.952833072880881
1_2,circular,1.4,"[[-2.45772e+00  1.32213e-06]
 [-2.46200e+00  2.99743e-01]
 [-2.47484e+00  5.99202e-01]
 ...
 [-2.49622e+00 -8.98097e-01]
 [-2.47484e+00 -5.99204e-01]
 [-2.46200e+00 -2.99745e-01]]",0.9529732313780471
2_3,circular,2.0,"[[-3.94918e+00  1.12807e-06]
 [-3.95302e+00  2.67020e-01]
 [-3.96456e+00  5.33781e-01]
 ...
 [-3.98378e+00 -8.00026e-01]
 [-3.96456e+00 -5.33781e-01]
 [-3.95303e+00 -2.67020e-01]]",0.9553020075879239
1_4,circular,0.8,"[[-2.55248e+00  1.08394e-06]
 [-2.55615e+00  2.50656e-01]
 [-2.56713e+00  5.01084e-01]
 ...
 [-2.58543e+00 -7.51055e-01]
 [-2.56713e+00 -5.01083e-01]
 [-2.55615e+00 -2.50655e-01]]",0.963129042068936
3_4,circular,2.0,"[[-1.21908e+00 -6.69047e-04]
 [-1.22351e+00  3.07865e-01]
 [-1.23682e+00  6.16101e-01]
 ...
 [-1.25900e+00 -9.25078e-01]
 [-1.23683e+00 -6.17439e-01]
 [-1.22353e+00 -3.09203e-01]]",0.9538948705019245
3_7,oval,0.0,"[[-1.65265   0.      ]
 [-1.65655   0.188521]
 [-1.66825   0.376856]
 ...
 [-1.68773  -0.564819]
 [-1.66825  -0.376856]
 [-1.65655  -0.188521]]",1.3198332167016562
2_3,circular,0.2,"[[-4.31180e+00 -2.81305e-06]
 [-4.31528e+00  2.31514e-01]
 [-4.32572e+00  4.62817e-01]
 ...
 [-4.34311e+00 -6.93690e-01]
 [-4.32572e+00 -4.62816e-01]
 [-4.31528e+00 -2.31514e-01]]",0.9802293514140906
3_4,oval,0.8,"[[-1.85739e+00 -2.42575e-04]
 [-1.86096e+00  2.58058e-01]
 [-1.87167e+00  5.16180e-01]
 ...
 [-1.88949e+00 -7.74419e-01]
 [-1.87163e+00 -5.16657e-01]
 [-1.86091e+00 -2.58535e-01]]",0.97752681966825
2_1,oval,0.3,"[[-4.73970e+00  1.52354e-04]
 [-4.74271e+00  1.57124e-01]
 [-4.75175e+00  3.14010e-01]
 ...
 [-4.76683e+00 -4.70433e-01]
 [-4.75176e+00 -3.13721e-01]
 [-4.74272e+00 -1.56835e-01]]",1.16264522617401
3_4,circular,0.2,"[[-1.88617e+00 -5.15322e-04]
 [-1.88983e+00  2.64466e-01]
 [-1.90080e+00  5.29232e-01]
 ...
 [-1.91910e+00 -7.94589e-01]
 [-1.90082e+00 -5.30254e-01]
 [-1.88985e+00 -2.65488e-01]]",0.9603288062902073
1_8,circular,0.5,"[[-3.71223e+00 -2.31857e-06]
 [-3.71585e+00  2.47655e-01]
 [-3.72669e+00  4.95090e-01]
 ...
 [-3.74474e+00 -7.42083e-01]
 [-3.72669e+00 -4.95091e-01]
 [-3.71585e+00 -2.47656e-01]]",0.9660597891432839
1_6,circular,1.0,"[[-2.55623e+00 -8.34000e-06]
 [-2.56018e+00  2.70442e-01]
 [-2.57202e+00  5.40645e-01]
 ...
 [-2.59175e+00 -8.10365e-01]
 [-2.57202e+00 -5.40655e-01]
 [-2.56018e+00 -2.70452e-01]]",0.9631400822726432
1_6,oval,1.1,"[[-3.32128e+00 -4.01669e-05]
 [-3.32396e+00  1.86050e-01]
 [-3.33201e+00  3.72183e-01]
 ...
 [-3.34543e+00 -5.58462e-01]
 [-3.33200e+00 -3.72247e-01]
 [-3.32395e+00 -1.86115e-01]]",1.036500511837975
1_2,oval,1.9,"[[-3.11806e+00  9.84759e-05]
 [-3.12106e+00  1.99881e-01]
 [-3.13007e+00  3.99733e-01]
 ...
 [-3.14518e+00 -5.99514e-01]
 [-3.13011e+00 -3.99527e-01]
 [-3.12108e+00 -1.99676e-01]]",1.043097538255427
2_7,oval,0.4,"[[-3.08110e+00  2.46844e-05]
 [-3.08391e+00  1.74689e-01]
 [-3.09232e+00  3.49303e-01]
 ...
 [-3.10634e+00 -5.23779e-01]
 [-3.09232e+00 -3.49263e-01]
 [-3.08390e+00 -1.74648e-01]]",1.0746139898235498
3_6,oval,0.7,"[[-2.66767e+00 -4.57635e-04]
 [-2.67086e+00  2.24219e-01]
 [-2.68045e+00  4.48839e-01]
 ...
 [-2.69647e+00 -6.74274e-01]
 [-2.68045e+00 -4.49768e-01]
 [-2.67084e+00 -2.25148e-01]]",1.0177889102948896
2_7,circular,0.6,"[[-2.60279e+00 -2.01766e-06]
 [-2.60624e+00  2.36341e-01]
 [-2.61660e+00  4.72474e-01]
 ...
 [-2.63384e+00 -7.08188e-01]
 [-2.61660e+00 -4.72474e-01]
 [-2.60624e+00 -2.36340e-01]]",0.9649863660154158
1_5,oval,1.9,"[[-3.32782e+00  6.47144e-05]
 [-3.33116e+00  2.24315e-01]
 [-3.34118e+00  4.48594e-01]
 ...
 [-3.35788e+00 -6.72788e-01]
 [-3.34117e+00 -4.48455e-01]
 [-3.33115e+00 -2.24176e-01]]",1.030879399021789
1_3,circular,0.6,"[[-3.06250e+00 -6.52191e-06]
 [-3.06633e+00  2.67989e-01]
 [-3.07782e+00  5.35746e-01]
 ...
 [-3.09696e+00 -8.03027e-01]
 [-3.07782e+00 -5.35747e-01]
 [-3.06633e+00 -2.67990e-01]]",0.959638535093629
1_5,circular,1.8,"[[-2.52603e+00  3.88685e-06]
 [-2.53078e+00  3.29404e-01]
 [-2.54503e+00  6.58479e-01]
 ...
 [-2.56876e+00 -9.86908e-01]
 [-2.54503e+00 -6.58480e-01]
 [-2.53078e+00 -3.29404e-01]]",0.9534055346704196
3_6,circular,1.8,"[[-1.68239e+00  3.26292e-04]
 [-1.68696e+00  3.13682e-01]
 [-1.70065e+00  6.26739e-01]
 ...
 [-1.72343e+00 -9.38537e-01]
 [-1.70062e+00 -6.26079e-01]
 [-1.68692e+00 -3.13023e-01]]",0.9582520826472023
1_3,circular,0.4,"[[-3.11536e+00  5.86897e-08]
 [-3.11917e+00  2.62572e-01]
 [-3.13057e+00  5.24911e-01]
 ...
 [-3.14958e+00 -7.86782e-01]
 [-3.13057e+00 -5.24911e-01]
 [-3.11917e+00 -2.62572e-01]]",0.9657151049226744
2_7,circular,0.4,"[[-2.65737e+00 -2.28769e-06]
 [-2.66078e+00  2.32680e-01]
 [-2.67102e+00  4.65157e-01]
 ...
 [-2.68806e+00 -6.97223e-01]
 [-2.67102e+00 -4.65156e-01]
 [-2.66078e+00 -2.32679e-01]]",0.9666719807514026
2_1,circular,1.8,"[[-4.28384e+00  4.62211e-06]
 [-4.28736e+00  2.46490e-01]
 [-4.29793e+00  4.92743e-01]
 ...
 [-4.31554e+00 -7.38521e-01]
 [-4.29793e+00 -4.92736e-01]
 [-4.28736e+00 -2.46484e-01]]",0.9540071971951934
3_6,oval,0.5,"[[-2.69141e+00 -4.55698e-04]
 [-2.69462e+00  2.20456e-01]
 [-2.70428e+00  4.41306e-01]
 ...
 [-2.72039e+00 -6.62959e-01]
 [-2.70428e+00 -4.42233e-01]
 [-2.69461e+00 -2.21383e-01]]",1.0323091258412769
2_7,oval,0.6,"[[-3.09544e+00  2.15108e-05]
 [-3.09816e+00  1.77087e-01]
 [-3.10634e+00  3.54116e-01]
 ...
 [-3.11998e+00 -5.31027e-01]
 [-3.10634e+00 -3.54070e-01]
 [-3.09816e+00 -1.77041e-01]]",1.0524117758451506
1_6,circular,1.2,"[[-2.49304e+00 -9.45761e-06]
 [-2.49707e+00  2.74592e-01]
 [-2.50914e+00  5.48939e-01]
 ...
 [-2.52926e+00 -8.22789e-01]
 [-2.50914e+00 -5.48951e-01]
 [-2.49707e+00 -2.74604e-01]]",0.9632490882319367
1_6,oval,1.3,"[[-3.30226e+00 -3.80489e-05]
 [-3.30494e+00  1.88571e-01]
 [-3.31296e+00  3.77227e-01]
 ...
 [-3.32635e+00 -5.66036e-01]
 [-3.31295e+00 -3.77289e-01]
 [-3.30493e+00 -1.88634e-01]]",1.0286766042854327
1_8,circular,0.7,"[[-3.66570e+00 -9.51195e-07]
 [-3.66935e+00  2.52053e-01]
 [-3.68029e+00  5.03882e-01]
 ...
 [-3.69852e+00 -7.55259e-01]
 [-3.68029e+00 -5.03883e-01]
 [-3.66935e+00 -2.52054e-01]]",0.9620566610211165
2_1,oval,0.1,"[[-4.65916e+00 -3.94476e-05]
 [-4.66231e+00  1.54513e-01]
 [-4.67173e+00  3.08953e-01]
 ...
 [-4.68782e+00 -4.63327e-01]
 [-4.67214e+00 -3.09111e-01]
 [-4.66273e+00 -1.54669e-01]]",1.219816915839622
3_4,circular,0.0,"[[-1.70196   0.      ]
 [-1.70602   0.258743]
 [-1.7182    0.517232]
 ...
 [-1.73849  -0.775209]
 [-1.7182   -0.517232]
 [-1.70602  -0.258743]]",1.0004613094876793
2_3,circular,0.0,"[[-4.28061   0.      ]
 [-4.28417   0.227078]
 [-4.29484   0.453931]
 ...
 [-4.31262  -0.680337]
 [-4.29484  -0.453931]
 [-4.28417  -0.227078]]",1.0009537576252197
1_2,circular,1.6,"[[-2.38844e+00  1.68677e-06]
 [-2.39280e+00  3.04720e-01]
 [-2.40589e+00  6.09145e-01]
 ...
 [-2.42770e+00 -9.12987e-01]
 [-2.40589e+00 -6.09147e-01]
 [-2.39280e+00 -3.04722e-01]]",0.9527128393365144
1_2,circular,1.7,"[[-2.35516e+00  1.24019e-06]
 [-2.35957e+00  3.07161e-01]
 [-2.37279e+00  6.14023e-01]
 ...
 [-2.39481e+00 -9.20293e-01]
 [-2.37279e+00 -6.14026e-01]
 [-2.35957e+00 -3.07164e-01]]",0.9526551624709816
2_3,circular,0.1,"[[-4.31037e+00  5.06470e-07]
 [-4.31386e+00  2.29316e-01]
 [-4.32435e+00  4.58415e-01]
 ...
 [-4.34181e+00 -6.87082e-01]
 [-4.32435e+00 -4.58415e-01]
 [-4.31386e+00 -2.29316e-01]]",0.9875132536499563
3_4,circular,0.1,"[[-1.89327e+00 -6.95086e-04]
 [-1.89702e+00  2.61321e-01]
 [-1.90825e+00  5.23115e-01]
 ...
 [-1.92699e+00 -7.85840e-01]
 [-1.90828e+00 -5.24491e-01]
 [-1.89705e+00 -2.62698e-01]]",0.9673197693787858
2_1,oval,0.0,"[[-4.52222   0.      ]
 [-4.52557   0.153391]
 [-4.53561   0.30663 ]
 ...
 [-4.55234  -0.459567]
 [-4.53561  -0.30663 ]
 [-4.52557  -0.153391]]",1.3928447100164232
1_8,circular,0.6,"[[-3.69002e+00 -1.26287e-06]
 [-3.69365e+00  2.49866e-01]
 [-3.70454e+00  4.99511e-01]
 ...
 [-3.72267e+00 -7.48709e-01]
 [-3.70454e+00 -4.99512e-01]
 [-3.69365e+00 -2.49867e-01]]",0.9637901980323682
1_6,oval,1.2,"[[-3.31294e+00 -4.08865e-05]
 [-3.31562e+00  1.87307e-01]
 [-3.32365e+00  3.74699e-01]
 ...
 [-3.33704e+00 -5.62244e-01]
 [-3.32364e+00 -3.74764e-01]
 [-3.31561e+00 -1.87371e-01]]",1.0322805782039985
1_6,circular,1.3,"[[-2.46274e+00 -9.53364e-06]
 [-2.46680e+00  2.76638e-01]
 [-2.47899e+00  5.53026e-01]
 ...
 [-2.49930e+00 -8.28911e-01]
 [-2.47899e+00 -5.53038e-01]
 [-2.46680e+00 -2.76650e-01]]",0.9633438413480827
2_7,oval,0.7,"[[-3.09430e+00  1.86647e-05]
 [-3.09701e+00  1.78283e-01]
 [-3.10512e+00  3.56515e-01]
 ...
 [-3.11864e+00 -5.34643e-01]
 [-3.10511e+00 -3.56475e-01]
 [-3.09700e+00 -1.78242e-01]]",1.0441173505706396
3_6,oval,0.4,"[[-2.69322e+00 -4.54567e-04]
 [-2.69646e+00  2.18529e-01]
 [-2.70621e+00  4.37447e-01]
 ...
 [-2.72248e+00 -6.57158e-01]
 [-2.70621e+00 -4.38374e-01]
 [-2.69644e+00 -2.19456e-01]]",1.043389774684122
2_1,circular,1.9,"[[-4.26462e+00  6.03334e-06]
 [-4.26817e+00  2.48146e-01]
 [-4.27882e+00  4.96050e-01]
 ...
 [-4.29656e+00 -7.43471e-01]
 [-4.27882e+00 -4.96041e-01]
 [-4.26817e+00 -2.48138e-01]]",0.9539123298158426
2_7,circular,0.5,"[[-2.63089e+00 -2.92268e-06]
 [-2.63432e+00  2.34523e-01]
 [-2.64460e+00  4.68842e-01]
 ...
 [-2.66173e+00 -7.02746e-01]
 [-2.64460e+00 -4.68842e-01]
 [-2.63432e+00 -2.34523e-01]]",0.9655925072890179
1_3,circular,0.5,"[[-3.09054e+00  1.26451e-06]
 [-3.09436e+00  2.65298e-01]
 [-3.10580e+00  5.30358e-01]
 ...
 [-3.12486e+00 -7.94947e-01]
 [-3.10580e+00 -5.30358e-01]
 [-3.09436e+00 -2.65297e-01]]",0.9622969253391441
1_5,circular,1.9,"[[-2.49209e+00  4.30291e-06]
 [-2.49689e+00  3.32031e-01]
 [-2.51128e+00  6.63728e-01]
 ...
 [-2.53525e+00 -9.94769e-01]
 [-2.51128e+00 -6.63729e-01]
 [-2.49689e+00 -3.32031e-01]]",0.9534500802003052
3_6,circular,1.9,"[[-1.65355e+00  3.26496e-04]
 [-1.65816e+00  3.15926e-01]
 [-1.67199e+00  6.31222e-01]
 ...
 [-1.69500e+00 -9.45251e-01]
 [-1.67196e+00 -6.30562e-01]
 [-1.65813e+00 -3.15266e-01]]",0.9584997723282067
1_5,circular,1.4,"[[-2.67303e+00  2.43983e-06]
 [-2.67759e+00  3.18585e-01]
 [-2.69126e+00  6.36865e-01]
 ...
 [-2.71404e+00 -9.54541e-01]
 [-2.69126e+00 -6.36866e-01]
 [-2.67759e+00 -3.18586e-01]]",0.9535170007803107
1_8,oval,0.0,"[[-3.71847   0.      ]
 [-3.72217   0.202022]
 [-3.73328   0.403844]
 ...
 [-3.75178  -0.605268]
 [-3.73328  -0.403844]
 [-3.72217  -0.202022]]",1.1702380896851643
3_6,circular,1.4,"[[-1.80853e+00  3.25204e-04]
 [-1.81291e+00  3.04513e-01]
 [-1.82604e+00  6.08418e-01]
 ...
 [-1.84789e+00 -9.11102e-01]
 [-1.82601e+00 -6.07760e-01]
 [-1.81288e+00 -3.03854e-01]]",0.9571817129720422
1_3,circular,0.8,"[[-3.00060e+00  1.93582e-06]
 [-3.00447e+00  2.73260e-01]
 [-3.01610e+00  5.46273e-01]
 ...
 [-3.03547e+00 -8.18794e-01]
 [-3.01610e+00 -5.46271e-01]
 [-3.00447e+00 -2.73258e-01]]",0.9559934642037685
1_5,oval,1.7,"[[-3.34958e+00  6.55707e-05]
 [-3.35291e+00  2.20979e-01]
 [-3.36292e+00  4.41916e-01]
 ...
 [-3.37961e+00 -6.62761e-01]
 [-3.36291e+00 -4.41776e-01]
 [-3.35291e+00 -2.20838e-01]]",1.0369546463766477
2_7,circular,0.8,"[[-2.54564e+00 -1.64836e-06]
 [-2.54915e+00  2.39905e-01]
 [-2.55967e+00  4.79596e-01]
 ...
 [-2.57720e+00 -7.18855e-01]
 [-2.55967e+00 -4.79595e-01]
 [-2.54915e+00 -2.39904e-01]]",0.9644745156061741
2_3,oval,2.0,"[[-4.57316e+00  5.79076e-05]
 [-4.57598e+00  1.88231e-01]
 [-4.58444e+00  3.76399e-01]
 ...
 [-4.59854e+00 -5.64436e-01]
 [-4.58443e+00 -3.76280e-01]
 [-4.57597e+00 -1.88111e-01]]",1.0281437443523864
2_1,circular,1.4,"[[-4.36263e+00  5.57073e-06]
 [-4.36605e+00  2.39725e-01]
 [-4.37632e+00  4.79223e-01]
 ...
 [-4.39342e+00 -7.18269e-01]
 [-4.37632e+00 -4.79215e-01]
 [-4.36605e+00 -2.39716e-01]]",0.9550304365624824
3_6,oval,0.9,"[[-2.63193e+00 -4.59549e-04]
 [-2.63513e+00  2.27875e-01]
 [-2.64475e+00  4.56155e-01]
 ...
 [-2.66081e+00 -6.85253e-01]
 [-2.64475e+00 -4.57085e-01]
 [-2.63511e+00 -2.28805e-01]]",1.0087461934426736
2_6a,oval,0.3,"[[-2.42893e+00  1.63603e-04]
 [-2.43232e+00  1.66921e-01]
 [-2.44248e+00  3.33658e-01]
 ...
 [-2.45928e+00 -5.00084e-01]
 [-2.44238e+00 -3.33389e-01]
 [-2.43225e+00 -1.66652e-01]]",1.189511606833402
1_2,oval,1.7,"[[-3.13457e+00  1.01792e-04]
 [-3.13757e+00  1.97031e-01]
 [-3.14660e+00  3.94025e-01]
 ...
 [-3.16174e+00 -5.90932e-01]
 [-3.14664e+00 -3.93813e-01]
 [-3.13759e+00 -1.96820e-01]]",1.050210797556101
3_2,oval,0.1,"[[-2.02430e+00  1.26562e-05]
 [-2.02802e+00  2.18697e-01]
 [-2.03925e+00  4.37229e-01]
 ...
 [-2.05819e+00 -6.55524e-01]
 [-2.03945e+00 -4.37301e-01]
 [-2.02819e+00 -2.18769e-01]]",1.1232382032192012
2_3,oval,0.2,"[[-4.49712e+00  1.25448e-04]
 [-4.50033e+00  1.65754e-01]
 [-4.50996e+00  3.31286e-01]
 ...
 [-4.52592e+00 -4.96555e-01]
 [-4.50988e+00 -3.31215e-01]
 [-4.50026e+00 -1.65682e-01]]",1.1732940674480508
3_2,circular,1.0,"[[-1.52456e+00  2.69074e-06]
 [-1.52865e+00  2.95489e-01]
 [-1.54091e+00  5.90709e-01]
 ...
 [-1.56135e+00 -8.85392e-01]
 [-1.54091e+00 -5.90705e-01]
 [-1.52865e+00 -2.95484e-01]]",0.9528380832423898
1_4,oval,1.0,"[[-2.85360e+00  2.24462e-06]
 [-2.85675e+00  2.01730e-01]
 [-2.86620e+00  4.03369e-01]
 ...
 [-2.88197e+00 -6.04819e-01]
 [-2.86621e+00 -4.03361e-01]
 [-2.85675e+00 -2.01722e-01]]",1.0352310596417063
3_4,oval,0.6,"[[-1.92074e+00 -2.42224e-04]
 [-1.92425e+00  2.53487e-01]
 [-1.93478e+00  5.07043e-01]
 ...
 [-1.95229e+00 -7.60729e-01]
 [-1.93473e+00 -5.07519e-01]
 [-1.92420e+00 -2.53963e-01]]",0.9825918587733895
2_6a,circular,1.2,"[[-1.72341e+00  3.08637e-06]
 [-1.72751e+00  2.95694e-01]
 [-1.73982e+00  5.91104e-01]
 ...
 [-1.76033e+00 -8.85951e-01]
 [-1.73982e+00 -5.91104e-01]
 [-1.72751e+00 -2.95695e-01]]",0.951660556535654
1_3,oval,1.0,"[[-3.41578e+00  8.15210e-05]
 [-3.41895e+00  1.89817e-01]
 [-3.42845e+00  3.79542e-01]
 ...
 [-3.44429e+00 -5.69085e-01]
 [-3.42845e+00 -3.79385e-01]
 [-3.41895e+00 -1.89661e-01]]",1.0816338304644837
1_4,circular,0.6,"[[-2.60587e+00 -1.34668e-07]
 [-2.60949e+00  2.46500e-01]
 [-2.62033e+00  4.92777e-01]
 ...
 [-2.63839e+00 -7.38611e-01]
 [-2.62033e+00 -4.92778e-01]
 [-2.60949e+00 -2.46500e-01]]",0.9659154868597654
1_4,circular,0.7,"[[-2.57916e+00  4.32926e-07]
 [-2.58280e+00  2.48594e-01]
 [-2.59371e+00  4.96962e-01]
 ...
 [-2.61189e+00 -7.44881e-01]
 [-2.59371e+00 -4.96962e-01]
 [-2.58280e+00 -2.48593e-01]]",0.9643579723224841
2_6a,circular,1.3,"[[-1.68290e+00  3.21878e-06]
 [-1.68705e+00  2.98340e-01]
 [-1.69950e+00  5.96391e-01]
 ...
 [-1.72023e+00 -8.93867e-01]
 [-1.69950e+00 -5.96391e-01]
 [-1.68705e+00 -2.98341e-01]]",0.951262873358623
1_3,oval,1.1,"[[-3.41223e+00  8.08174e-05]
 [-3.41537e+00  1.91378e-01]
 [-3.42481e+00  3.82669e-01]
 ...
 [-3.44055e+00 -5.73789e-01]
 [-3.42481e+00 -3.82513e-01]
 [-3.41537e+00 -1.91222e-01]]",1.073917226201845
3_4,oval,0.7,"[[-1.88943e+00 -2.42470e-04]
 [-1.89297e+00  2.55794e-01]
 [-1.90358e+00  5.11654e-01]
 ...
 [-1.92124e+00 -7.67639e-01]
 [-1.90354e+00 -5.12131e-01]
 [-1.89292e+00 -2.56271e-01]]",0.9797555593055198
1_4,oval,1.1,"[[-2.84520e+00  2.60269e-06]
 [-2.84834e+00  2.03206e-01]
 [-2.85778e+00  4.06322e-01]
 ...
 [-2.87352e+00 -6.09253e-01]
 [-2.85778e+00 -4.06313e-01]
 [-2.84834e+00 -2.03197e-01]]",1.0304482302231595
3_2,circular,1.1,"[[-1.48222e+00  2.91525e-06]
 [-1.48636e+00  2.98108e-01]
 [-1.49879e+00  5.95941e-01]
 ...
 [-1.51950e+00 -8.93226e-01]
 [-1.49879e+00 -5.95937e-01]
 [-1.48636e+00 -2.98104e-01]]",0.9526609785990382
2_3,oval,0.3,"[[-4.53082e+00  8.31197e-05]
 [-4.53396e+00  1.67008e-01]
 [-4.54340e+00  3.33851e-01]
 ...
 [-4.55912e+00 -5.00400e-01]
 [-4.54340e+00 -3.33722e-01]
 [-4.53397e+00 -1.66879e-01]]",1.1514514641583222
3_2,oval,0.0,"[[-1.7277    0.      ]
 [-1.73186   0.216117]
 [-1.74433   0.432021]
 ...
 [-1.76511  -0.647498]
 [-1.74433  -0.432021]
 [-1.73186  -0.216117]]",1.229326996446402
1_2,oval,1.6,"[[-3.14188e+00  1.01729e-04]
 [-3.14488e+00  1.95587e-01]
 [-3.15393e+00  3.91135e-01]
 ...
 [-3.16910e+00 -5.86590e-01]
 [-3.15397e+00 -3.90923e-01]
 [-3.14490e+00 -1.95377e-01]]",1.0543523775241639
2_6a,oval,0.2,"[[-2.40544e+00  4.54415e-04]
 [-2.40892e+00  1.65347e-01]
 [-2.41933e+00  3.30201e-01]
 ...
 [-2.43669e+00 -4.94030e-01]
 [-2.41933e+00 -3.29258e-01]
 [-2.40890e+00 -1.64404e-01]]",1.2122800377369662
