Mesh,Pressure,Area_start,Area_end,Width_start,Width_end,Length_start,Length_end, Volume_1_start, Volume_2_start, Volume_1_end, Volume_2_end
1_8,0.1,40.48,58.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3979.47,4137.07
1_8,0.11,40.48,58.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3989.02,4149.35
1_8,0.12,40.48,59.43,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3998.06,4161.78
1_8,0.13,40.48,59.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4006.68,4172.61
1_8,0.14,40.48,60.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4013.52,4184.96
1_8,0.15,40.48,61.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4020.77,4196.32
1_8,0.16,40.48,61.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4027,4208.2
1_8,0.17,40.48,62.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4035.14,4217.34
1_8,0.18,40.48,62.85,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4042.73,4226.84
1_8,0.19,40.48,63.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4051.35,4235
1_8,0.2,40.48,63.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4059.19,4243.93
1_8,0.21,40.48,64.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4066.65,4252.57
1_8,0.22,40.48,64.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4073.39,4261.57
1_8,0.23,40.48,65.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4079.52,4270.98
1_8,0.24,40.48,65.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4086.52,4279.12
1_8,0.25,40.48,66.1,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4093.23,4287.37
1_8,0.26,40.48,66.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4099.31,4296.35
1_8,0.27,40.48,67.05,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4105.61,4304.98
1_8,0.28,40.48,67.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4111.87,4313.2
1_8,0.29,40.48,67.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4119.29,4320.19
1_8,0.3,40.48,68.1,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4125.99,4328.74
1_8,0.31,40.48,68.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4131.82,4336.93
1_8,0.32,40.48,68.87,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4138.24,4344.41
1_8,0.33,40.48,69.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4145.04,4351.53
1_8,0.34,40.48,69.62,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4150.52,4359.68
1_8,0.35,40.48,69.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4156.77,4367.03
1_8,0.36,40.48,70.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4162.1,4375.1
1_8,0.37,40.48,70.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4168.41,4382.22
1_8,0.38,40.48,71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4175.17,4388.83
1_8,0.39,40.48,71.44,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4181.26,4396
1_8,0.4,40.48,71.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4187.21,4402.93
1_8,0.41,40.48,72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4193.18,4409.88
1_8,0.42,40.48,72.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4199.14,4416.87
1_8,0.43,40.48,72.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4205.23,4423.96
1_8,0.44,40.48,73.01,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4211.28,4430.93
1_8,0.45,40.48,73.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4217.17,4438.03
1_8,0.46,40.48,73.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4223.05,4445.08
1_8,0.47,40.48,73.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4228.93,4451.65
1_8,0.48,40.48,74.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4234.68,4458.66
1_8,0.49,40.48,74.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4241.1,4464.9
1_8,0.5,40.48,74.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4246.82,4471.39
1_8,0.51,40.48,75.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4252.55,4477.96
1_8,0.52,40.48,75.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4258.72,4484.51
1_8,0.53,40.48,75.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4264.4,4491.02
1_8,0.54,40.48,75.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.13,4497.46
1_8,0.55,40.48,76.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4275.77,4504.01
1_8,0.56,40.48,76.38,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4281.43,4510.36
1_8,0.57,40.48,76.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4287,4516.85
1_8,0.58,40.48,76.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4292.57,4523.27
1_8,0.59,40.48,77.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.22,4529.65
1_8,0.6,40.48,77.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4303.76,4536.09
1_8,0.61,40.48,77.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4309.32,4542.35
1_8,0.62,40.48,78.04,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4314.87,4548.63
1_8,0.63,40.48,78.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4320.43,4554.91
1_8,0.64,40.48,78.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.23,4560.75
1_8,0.65,40.48,78.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4331.73,4567.06
1_8,0.66,40.48,79.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.25,4573.27
1_8,0.67,40.48,79.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4342.79,4579.57
1_8,0.68,40.48,79.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.31,4585.74
1_8,0.69,40.48,79.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4353.81,4591.87
1_8,0.7,40.48,80.12,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.31,4598.02
1_8,0.71,40.48,80.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.77,4604.18
1_8,0.72,40.48,80.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.19,4610.48
1_8,0.73,40.48,80.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.6,4616.61
1_8,0.74,40.48,81.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.02,4622.77
1_8,0.75,40.48,81.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.42,4628.81
1_8,0.76,40.48,81.45,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4391.9,4634.74
1_8,0.77,40.48,81.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.33,4640.71
1_8,0.78,40.48,81.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.73,4646.76
1_8,0.79,40.48,82.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.12,4652.87
1_8,0.8,40.48,82.46,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.58,4659.02
1_8,0.81,40.48,82.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.92,4665.02
1_8,0.82,40.48,82.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.25,4671.03
1_8,0.83,40.48,83.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.58,4677.06
1_8,0.839999,40.48,83.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.8,4683.14
1_8,0.849999,40.48,83.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.12,4689.14
1_8,0.859999,40.48,83.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.45,4695.14
1_8,0.869999,40.48,83.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.78,4701.11
1_8,0.879999,40.48,84.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.08,4707.08
1_8,0.889999,40.48,84.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.37,4713.04
1_8,0.899999,40.48,84.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.65,4718.99
1_8,0.909999,40.48,84.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.92,4724.93
1_8,0.919999,40.48,85.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.19,4730.87
1_8,0.929999,40.48,85.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.45,4736.81
1_8,0.939999,40.48,85.46,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.69,4742.77
1_8,0.949999,40.48,85.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.95,4748.68
1_8,0.959999,40.48,85.89,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.21,4754.59
1_8,0.969999,40.48,86.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.46,4760.49
1_8,0.979999,40.48,86.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.7,4766.38
1_8,0.989999,40.48,86.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.95,4772.27
1_8,0.999999,40.48,86.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.19,4778.17
2_1,0.01,40.53,47.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3760.69,3906.9
2_1,0.02,40.53,49.46,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3825.4,3969.4
2_1,0.03,40.53,51.21,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3864.68,4007.92
2_1,0.04,40.53,52.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3888.51,4040.82
2_1,0.05,40.53,53.62,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3909.12,4060.74
2_1,0.06,40.53,54.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3929.55,4080.17
2_1,0.07,40.53,55.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3943.66,4094.81
2_1,0.08,40.53,56.49,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3956.33,4110.09
2_1,0.09,40.53,57.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3970.34,4122.75
2_1,0.1,40.53,58.03,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3984.24,4132.74
2_1,0.11,40.53,58.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3993.87,4144.37
2_1,0.12,40.53,59.46,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4004.23,4155.1
2_1,0.13,40.53,60.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4012.83,4167.01
2_1,0.14,40.53,60.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4020.9,4178.13
2_1,0.15,40.53,61.15,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4028.45,4188.88
2_1,0.16,40.53,61.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4035.64,4200.25
2_1,0.17,40.53,62.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4043.14,4210.34
2_1,0.18,40.53,62.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4051.36,4220.95
2_1,0.19,40.53,63.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4055.8,4233.03
2_1,0.2,40.53,63.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4062.93,4242.33
2_1,0.21,40.53,64.38,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4069.1,4252.34
2_1,0.22,40.53,64.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4076.03,4261.13
2_1,0.23,40.53,65.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4082.28,4270.2
2_1,0.24,40.53,65.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4089.39,4278.69
2_1,0.25,40.53,66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4096.41,4286.92
2_1,0.26,40.53,66.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4103.1,4294.69
2_1,0.27,40.53,66.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4109.53,4303.12
2_1,0.28,40.53,67.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4116.7,4310.91
2_1,0.29,40.53,67.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4122.64,4319.91
2_1,0.3,40.53,68.15,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4128.51,4328.27
2_1,0.31,40.53,68.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4134.63,4335.91
2_1,0.32,40.53,68.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4139.68,4344.41
2_1,0.33,40.53,69.21,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4146.03,4351.66
2_1,0.34,40.53,69.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4152.32,4358.8
2_1,0.35,40.53,69.9,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4159,4365.78
2_1,0.36,40.53,70.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4164.95,4373.13
2_1,0.37,40.53,70.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4170.83,4380.6
2_1,0.38,40.53,71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4177.13,4387.69
2_1,0.39,40.53,71.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4183.13,4394.71
2_1,0.4,40.53,71.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4188.55,4402.7
2_1,0.41,40.53,71.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4194.62,4409.61
2_1,0.42,40.53,72.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4200.66,4416.58
2_1,0.43,40.53,72.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4206.64,4423.53
2_1,0.44,40.53,72.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4212.4,4430.8
2_1,0.45,40.53,73.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4218.32,4437.73
2_1,0.46,40.53,73.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4224.1,4444.47
2_1,0.47,40.53,73.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4229.77,4451.98
2_1,0.48,40.53,74.13,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4235.96,4458.33
2_1,0.49,40.53,74.48,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4241.75,4464.8
2_1,0.5,40.53,74.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4247.4,4471.63
2_1,0.51,40.53,74.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4253.24,4477.8
2_1,0.52,40.53,75.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4258.92,4484.21
2_1,0.53,40.53,75.48,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4264.59,4490.68
2_1,0.54,40.53,75.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.24,4497.19
2_1,0.55,40.53,76.2,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4276.17,4503.64
2_1,0.56,40.53,76.43,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4281.72,4510.32
2_1,0.57,40.53,76.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4287.3,4516.63
2_1,0.58,40.53,77.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4292.91,4522.95
2_1,0.59,40.53,77.24,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.58,4529.3
2_1,0.6,40.53,77.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.13,4535.61
2_1,0.61,40.53,77.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4309.67,4541.88
2_1,0.62,40.53,78.03,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4315.19,4548.3
2_1,0.63,40.53,78.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4320.73,4554.52
2_1,0.64,40.53,78.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.28,4560.75
2_1,0.65,40.53,78.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4331.81,4567.03
2_1,0.66,40.53,79.15,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.34,4573.22
2_1,0.67,40.53,79.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4342.9,4579.44
2_1,0.68,40.53,79.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.39,4585.95
2_1,0.69,40.53,79.85,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4353.72,4592.11
2_1,0.7,40.53,80.11,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.23,4598.25
2_1,0.71,40.53,80.38,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.7,4604.39
2_1,0.72,40.53,80.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.11,4610.69
2_1,0.73,40.53,80.81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.53,4616.77
2_1,0.74,40.53,81.01,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4380.96,4622.86
2_1,0.75,40.53,81.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.37,4628.97
2_1,0.76,40.53,81.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4391.83,4634.88
2_1,0.77,40.53,81.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.22,4640.94
2_1,0.78,40.53,81.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.62,4647.01
2_1,0.79,40.53,82.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.02,4653.08
2_1,0.8,40.53,82.46,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.48,4659.24
2_1,0.81,40.53,82.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.82,4665.25
2_1,0.82,40.53,82.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.17,4671.24
2_1,0.83,40.53,83.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.51,4677.25
2_1,0.839999,40.53,83.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.74,4683.29
2_1,0.849999,40.53,83.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.06,4689.27
2_1,0.859999,40.53,83.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.4,4695.25
2_1,0.869999,40.53,84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.74,4701.21
2_1,0.879999,40.53,84.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.04,4707.17
2_1,0.889999,40.53,84.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.33,4713.12
2_1,0.899999,40.53,84.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.61,4719.06
2_1,0.909999,40.53,84.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.88,4725
2_1,0.919999,40.53,85.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.15,4730.93
2_1,0.929999,40.53,85.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.42,4736.86
2_1,0.939999,40.53,85.49,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.66,4742.83
2_1,0.949999,40.53,85.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.92,4748.73
2_1,0.959999,40.53,85.92,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.18,4754.63
2_1,0.969999,40.53,86.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.43,4760.53
2_1,0.979999,40.53,86.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.68,4766.42
2_1,0.989999,40.53,86.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.93,4772.31
2_1,0.999999,40.53,86.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.17,4778.2
2_3,0.01,40.52,47.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3771.36,3899.14
2_3,0.02,40.52,49.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3832.04,3971.4
2_3,0.03,40.52,51.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3862.71,4014.13
2_3,0.04,40.52,52.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3893.68,4039.91
2_3,0.05,40.52,53.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3915.42,4058.74
2_3,0.06,40.52,54.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3930.77,4080.09
2_3,0.07,40.52,55.62,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3945.15,4097.35
2_3,0.08,40.52,56.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3956.92,4112.1
2_3,0.09,40.52,57.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3968.8,4126.81
2_3,0.1,40.52,58.04,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3979.66,4139.06
2_3,0.11,40.52,58.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3988.51,4151.32
2_3,0.12,40.52,59.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3997.64,4163
2_3,0.13,40.52,59.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4005.66,4175.01
2_3,0.14,40.52,60.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4014.95,4184.72
2_3,0.15,40.52,61.26,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4023.3,4194.44
2_3,0.16,40.52,61.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4031.44,4204.39
2_3,0.17,40.52,62.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4039.19,4214.19
2_3,0.18,40.52,62.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4046.12,4224.29
2_3,0.19,40.52,63.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4053.5,4233.67
2_3,0.2,40.52,63.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4061.51,4242.21
2_3,0.21,40.52,64.2,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4068.17,4251.4
2_3,0.22,40.52,64.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4075.3,4260.01
2_3,0.23,40.52,65.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4081.05,4269.36
2_3,0.24,40.52,65.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4087.57,4278.03
2_3,0.25,40.52,66.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4094.3,4286.35
2_3,0.26,40.52,66.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4100.81,4295.38
2_3,0.27,40.52,66.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4107.44,4303.65
2_3,0.28,40.52,67.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4114.93,4310.86
2_3,0.29,40.52,67.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4120.12,4320.88
2_3,0.3,40.52,68.21,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4125.87,4329.21
2_3,0.31,40.52,68.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4132.12,4336.9
2_3,0.32,40.52,68.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4138.49,4344.22
2_3,0.33,40.52,69.2,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4144.45,4351.9
2_3,0.34,40.52,69.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4150.68,4359.33
2_3,0.35,40.52,70,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4156.58,4366.8
2_3,0.36,40.52,70.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4162.67,4374.21
2_3,0.37,40.52,70.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4168.95,4381.13
2_3,0.38,40.52,71.03,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4175.2,4388.19
2_3,0.39,40.52,71.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4181.25,4395.17
2_3,0.4,40.52,71.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4187.63,4402.32
2_3,0.41,40.52,71.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4193.42,4409.54
2_3,0.42,40.52,72.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4199.45,4416.37
2_3,0.43,40.52,72.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4205.4,4423.09
2_3,0.44,40.52,72.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4211.38,4430.28
2_3,0.45,40.52,73.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4217.28,4437.25
2_3,0.46,40.52,73.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4223.17,4444.29
2_3,0.47,40.52,73.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4228.94,4451.46
2_3,0.48,40.52,74.2,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4234.67,4458.23
2_3,0.49,40.52,74.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4240.75,4464.81
2_3,0.5,40.52,74.81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4247.04,4471.11
2_3,0.51,40.52,75.04,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4253.29,4477.17
2_3,0.52,40.52,75.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4259.35,4483.8
2_3,0.53,40.52,75.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4265.01,4490.24
2_3,0.54,40.52,75.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.68,4496.69
2_3,0.55,40.52,76.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4276.37,4503.24
2_3,0.56,40.52,76.45,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4282.25,4509.61
2_3,0.57,40.52,76.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4287.8,4516.04
2_3,0.58,40.52,77.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4293.4,4522.39
2_3,0.59,40.52,77.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.94,4528.78
2_3,0.6,40.52,77.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.02,4535.42
2_3,0.61,40.52,77.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4309.5,4542.04
2_3,0.62,40.52,78.03,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4314.85,4548.53
2_3,0.63,40.52,78.26,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4320.35,4554.81
2_3,0.64,40.52,78.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4325.95,4560.88
2_3,0.65,40.52,78.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4331.45,4567.1
2_3,0.66,40.52,79.1,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4336.96,4573.32
